experiment_id,experiment_type,train_site,test_site,csmf_accuracy,cod_accuracy,csmf_accuracy_ci,cod_accuracy_ci,n_train,n_test,execution_time_seconds,tuning_time_seconds,training_time_seconds,inference_time_seconds,worker_id,retry_count,error,additional_metrics,model,training_fraction,csmf_accuracy_ci_lower,csmf_accuracy_ci_upper,cod_accuracy_ci_lower,cod_accuracy_ci_upper
ensemble_soft_performance_size3_xgb_cnb_ins_out_domain_UP_Bohol_size0.7,out_domain,UP,Bohol,0.5019920318725101,0.20717131474103587,"[0.4382470119521913, 0.5451195219123506]","[0.16623505976095618, 0.27201195219123503]",1124,251,291.36856865882874,,234.2762908935547,57.02068018913269,9de28bb0b45cb50a2ab952b4f64d3d823ef59c5c8663e52e0813aab1,0,,,ensemble,1.0,0.4382470119521913,0.5451195219123506,0.16623505976095618,0.27201195219123503
ensemble_soft_performance_size3_xgb_cnb_ins_out_domain_Bohol_Mexico_size0.7,out_domain,Bohol,Mexico,0.6437908496732025,0.21895424836601307,"[0.5897058823529411, 0.6812908496732026]","[0.17140522875816994, 0.26233660130718955]",1001,306,249.40140390396118,,190.81160378456116,58.50728511810303,d4e4d13974f27f135f95925e335ff32bdc43bf4ac5cce5e6ae7e48a7,0,,,ensemble,1.0,0.5897058823529411,0.6812908496732026,0.17140522875816994,0.26233660130718955
ensemble_soft_performance_size3_xgb_cnb_ins_out_domain_Dar_UP_size0.7,out_domain,Dar,UP,0.5516014234875445,0.1708185053380783,"[0.49528469750889675, 0.5940391459074733]","[0.12259786476868328, 0.22615658362989324]",1293,281,314.52836990356445,,263.0558409690857,51.399524211883545,6f8332f9bf361da7ea07b88bddc18e5fa4b248b2e57cf4a0171cda40,0,,,ensemble,1.0,0.49528469750889675,0.5940391459074733,0.12259786476868328,0.22615658362989324
ensemble_soft_performance_size3_xgb_cnb_ins_out_domain_Dar_Mexico_size0.7,out_domain,Dar,Mexico,0.4673202614379084,0.1503267973856209,"[0.3924019607843137, 0.5218796207007392]","[0.1167483660130719, 0.17736928104575164]",1293,306,317.78614687919617,,260.6469690799713,57.094982862472534,3f55b59f99fdd4eb3217041ad3458592b602d111446eb9f85e017526,0,,,ensemble,1.0,0.3924019607843137,0.5218796207007392,0.1167483660130719,0.17736928104575164
ensemble_soft_performance_size3_xgb_cnb_ins_out_domain_Dar_AP_size0.7,out_domain,Dar,AP,0.6296296296296297,0.2356902356902357,"[0.5258417508417508, 0.6526094276094276]","[0.20446127946127948, 0.27702020202020206]",1293,297,318.37575697898865,,263.5961468219757,54.53422212600708,c46d67863b5e144ba7aac4248d4179354a428b096daafe3e75122f1f,0,,,ensemble,1.0,0.5258417508417508,0.6526094276094276,0.20446127946127948,0.27702020202020206
ensemble_soft_performance_size3_xgb_cnb_ins_out_domain_Dar_Bohol_size0.7,out_domain,Dar,Bohol,0.40239043824701204,0.18326693227091634,"[0.3545816733067729, 0.44442231075697214]","[0.1499003984063745, 0.2195219123505976]",1293,251,311.2120609283447,,264.5601987838745,46.64563703536987,3fe6da36d08bc35ba5821d99f0e3b2d11b799202ca80641eb46ac4bd,0,,,ensemble,1.0,0.3545816733067729,0.44442231075697214,0.1499003984063745,0.2195219123505976
ensemble_soft_performance_size3_xgb_cnb_ins_out_domain_Bohol_AP_size0.7,out_domain,Bohol,AP,0.5506756756756757,0.26262626262626265,"[0.4815827190827191, 0.5834175084175084]","[0.22037037037037036, 0.29907407407407405]",1001,297,257.754558801651,,205.8049511909485,51.938023805618286,7d4664e5291cf8ac5c74332438f67aef4aad7eee0db2862f7f8a0c11,0,,,ensemble,1.0,0.4815827190827191,0.5834175084175084,0.22037037037037036,0.29907407407407405
ensemble_soft_performance_size3_xgb_cnb_ins_out_domain_Bohol_UP_size0.7,out_domain,Bohol,UP,0.49822064056939497,0.26334519572953735,"[0.43736654804270453, 0.5509786476868327]","[0.22224199288256227, 0.31316725978647686]",1001,281,202.32255125045776,,147.96618509292603,54.187751054763794,5091e3bb508038ea034f28b20fb27ea6765cd5c8e1453388c01ef716,0,,,ensemble,1.0,0.43736654804270453,0.5509786476868327,0.22224199288256227,0.31316725978647686
ensemble_soft_performance_size5_lr_xgb_cnb_rf_ins_in_domain_Pemba_Pemba_size0.7,in_domain,Pemba,Pemba,0.9152542372881356,0.5666666666666667,"[0.7655790960451978, 0.9245762711864406]","[0.5166666666666667, 0.7016666666666665]",237,60,78.69086289405823,,49.64706206321716,29.019303798675537,d4e4d13974f27f135f95925e335ff32bdc43bf4ac5cce5e6ae7e48a7,0,,,ensemble,1.0,0.7655790960451978,0.9245762711864406,0.5166666666666667,0.7016666666666665
ensemble_soft_performance_size3_xgb_cnb_ins_out_domain_Bohol_Pemba_size0.7,out_domain,Bohol,Pemba,0.31666666666666676,0.21666666666666667,"[0.2241666666666666, 0.42124999999999996]","[0.14541666666666667, 0.3045833333333333]",1001,60,297.9557809829712,,250.70684385299683,47.22422003746033,7d4664e5291cf8ac5c74332438f67aef4aad7eee0db2862f7f8a0c11,0,,,ensemble,1.0,0.2241666666666666,0.42124999999999996,0.14541666666666667,0.3045833333333333
ensemble_soft_performance_size5_lr_xgb_cnb_rf_ins_out_domain_Mexico_Pemba_size0.7,out_domain,Mexico,Pemba,0.3500000000000001,0.2,"[0.24541666666666667, 0.42125]","[0.11666666666666667, 0.3045833333333333]",1222,60,324.8056721687317,,282.5743010044098,42.120089054107666,b3f1bcae0f0caf413b62964fc18c056cab14f035c9567367874dc476,0,,,ensemble,1.0,0.24541666666666667,0.42125,0.11666666666666667,0.3045833333333333
ensemble_soft_performance_size5_lr_xgb_cnb_rf_ins_in_domain_Bohol_Bohol_size0.7,in_domain,Bohol,Bohol,0.7450199203187251,0.3665338645418327,"[0.6642430278884462, 0.7744410358565736]","[0.31324701195219123, 0.4038844621513944]",1001,251,348.4970898628235,,231.9255030155182,116.53536820411682,9de28bb0b45cb50a2ab952b4f64d3d823ef59c5c8663e52e0813aab1,0,,,ensemble,1.0,0.6642430278884462,0.7744410358565736,0.31324701195219123,0.4038844621513944
ensemble_soft_performance_size5_lr_xgb_cnb_rf_ins_in_domain_UP_UP_size0.7,in_domain,UP,UP,0.85,0.498220640569395,"[0.7873214285714285, 0.8555357142857144]","[0.4322064056939502, 0.5480427046263345]",1124,281,383.61864399909973,,255.47744989395142,128.11663603782654,3f55b59f99fdd4eb3217041ad3458592b602d111446eb9f85e017526,0,,,ensemble,1.0,0.7873214285714285,0.8555357142857144,0.4322064056939502,0.5480427046263345
ensemble_soft_performance_size3_xgb_cnb_ins_out_domain_Bohol_Dar_size0.7,out_domain,Bohol,Dar,0.5479876160990712,0.2191358024691358,"[0.47177287581699356, 0.5841820987654321]","[0.18348765432098765, 0.25]",1001,324,384.0052139759064,,240.96603107452393,143.00170707702637,5091e3bb508038ea034f28b20fb27ea6765cd5c8e1453388c01ef716,0,,,ensemble,1.0,0.47177287581699356,0.5841820987654321,0.18348765432098765,0.25
ensemble_soft_performance_size5_lr_xgb_cnb_rf_ins_out_domain_AP_UP_size0.7,out_domain,AP,UP,0.7153024911032029,0.35587188612099646,"[0.6198398576512456, 0.7376334519572953]","[0.2918149466192171, 0.40604982206405693]",1186,281,402.17591404914856,,268.4607710838318,133.68387508392334,7d7de674e073d79d8d4ac4ae84acc03a12c19a5f76774d3e33fa9ce7,0,,,ensemble,1.0,0.6198398576512456,0.7376334519572953,0.2918149466192171,0.40604982206405693
ensemble_soft_performance_size5_lr_xgb_cnb_rf_ins_out_domain_Mexico_Bohol_size0.7,out_domain,Mexico,Bohol,0.4701195219123505,0.24701195219123506,"[0.39432270916334666, 0.5139442231075697]","[0.19511952191235063, 0.29302788844621513]",1222,251,403.63551807403564,,290.4844889640808,113.10883569717407,98bbd54db6dfdaf38df2cbb6cbe530463573b40f062c3907dd9b5e48,0,,,ensemble,1.0,0.39432270916334666,0.5139442231075697,0.19511952191235063,0.29302788844621513
ensemble_soft_performance_size5_lr_xgb_cnb_rf_ins_out_domain_AP_Dar_size0.7,out_domain,AP,Dar,0.537037037037037,0.21604938271604937,"[0.46851851851851856, 0.5695987654320988]","[0.1742283950617284, 0.2508487654320988]",1186,324,417.10387206077576,,282.6505181789398,134.41864275932312,b3e46dfde0c29691b5968a9adbccd417f5d5e71bdb05e6d40b2d2ec4,0,,,ensemble,1.0,0.46851851851851856,0.5695987654320988,0.1742283950617284,0.2508487654320988
ensemble_soft_performance_size5_lr_xgb_cnb_rf_ins_out_domain_Mexico_UP_size0.7,out_domain,Mexico,UP,0.5053380782918149,0.24199288256227758,"[0.4425266903914591, 0.5322064056939502]","[0.19893238434163704, 0.28603202846975084]",1222,281,419.5928978919983,,297.8128414154053,121.72583770751953,ec14f4b1cf830c3f0cc97fc3a00694825a0dc5ab885a03a28348e77a,0,,,ensemble,1.0,0.4425266903914591,0.5322064056939502,0.19893238434163704,0.28603202846975084
ensemble_soft_performance_size5_lr_xgb_cnb_rf_ins_out_domain_Mexico_AP_size0.7,out_domain,Mexico,AP,0.49158249158249157,0.25925925925925924,"[0.4140572390572392, 0.5255892255892255]","[0.2218855218855219, 0.29385521885521887]",1222,297,420.0167398452759,,290.40283393859863,129.5892460346222,6420d3dec44dd95ef70de3fa5940b70c29fad6580dfb68a082df0e5e,0,,,ensemble,1.0,0.4140572390572392,0.5255892255892255,0.2218855218855219,0.29385521885521887
ensemble_soft_performance_size5_lr_xgb_cnb_rf_ins_in_domain_AP_AP_size0.7,in_domain,AP,AP,0.8074324324324325,0.4377104377104377,"[0.7371297433797435, 0.8106896669396669]","[0.39057239057239057, 0.4833333333333333]",1186,297,421.11184310913086,,284.77690601348877,136.3083848953247,c46d67863b5e144ba7aac4248d4179354a428b096daafe3e75122f1f,0,,,ensemble,1.0,0.7371297433797435,0.8106896669396669,0.39057239057239057,0.4833333333333333
ensemble_soft_performance_size5_lr_xgb_cnb_rf_ins_out_domain_AP_Mexico_size0.7,out_domain,AP,Mexico,0.6470588235294118,0.24509803921568626,"[0.575735294117647, 0.6776960784313726]","[0.19281045751633988, 0.28137254901960784]",1186,306,422.2578549385071,,282.7311668395996,139.4949870109558,a556656f16c83db04ecf858f1d6b2eba6fea4f3925156fc21d96b5cc,0,,,ensemble,1.0,0.575735294117647,0.6776960784313726,0.19281045751633988,0.28137254901960784
ensemble_soft_performance_size5_lr_xgb_cnb_rf_ins_out_domain_AP_Pemba_size0.7,out_domain,AP,Pemba,0.34999999999999987,0.25,"[0.22875000000000004, 0.43791666666666657]","[0.16208333333333333, 0.33791666666666664]",1186,60,355.8195147514343,,313.4705321788788,42.34273886680603,d4e4d13974f27f135f95925e335ff32bdc43bf4ac5cce5e6ae7e48a7,0,,,ensemble,1.0,0.22875000000000004,0.43791666666666657,0.16208333333333333,0.33791666666666664
ensemble_soft_performance_size5_lr_xgb_cnb_rf_ins_in_domain_Mexico_Mexico_size0.7,in_domain,Mexico,Mexico,0.8098360655737704,0.3954248366013072,"[0.7450717882781528, 0.8113508341933264]","[0.3324346405228758, 0.442156862745098]",1222,306,434.52980494499207,,300.8421621322632,133.66100215911865,3fe6da36d08bc35ba5821d99f0e3b2d11b799202ca80641eb46ac4bd,0,,,ensemble,1.0,0.7450717882781528,0.8113508341933264,0.3324346405228758,0.442156862745098
ensemble_soft_performance_size5_lr_xgb_cnb_rf_ins_out_domain_Mexico_Dar_size0.7,out_domain,Mexico,Dar,0.541795665634675,0.26851851851851855,"[0.4955882352941177, 0.5737214768948514]","[0.22415123456790123, 0.30416666666666664]",1222,324,437.48681712150574,,307.35173201560974,130.02635598182678,1e40a3b9c626ed41fb96091eb884b27356da130bf5a628cee5c98071,0,,,ensemble,1.0,0.4955882352941177,0.5737214768948514,0.22415123456790123,0.30416666666666664
ensemble_soft_performance_size5_lr_xgb_cnb_rf_ins_in_domain_Dar_Dar_size0.7,in_domain,Dar,Dar,0.826625386996904,0.404320987654321,"[0.7381172839506174, 0.8422402343003478]","[0.34675925925925927, 0.4607253086419753]",1293,324,453.3758957386017,,307.38846015930176,145.96256375312805,6f8332f9bf361da7ea07b88bddc18e5fa4b248b2e57cf4a0171cda40,0,,,ensemble,1.0,0.7381172839506174,0.8422402343003478,0.34675925925925927,0.4607253086419753
ensemble_soft_performance_size5_lr_xgb_cnb_rf_ins_out_domain_Pemba_Mexico_size0.7,out_domain,Pemba,Mexico,0.2712418300653594,0.09477124183006536,"[0.2159313725490196, 0.30661764705882355]","[0.06772875816993465, 0.12598039215686274]",237,306,137.31351590156555,,48.778424978256226,88.52358198165894,a556656f16c83db04ecf858f1d6b2eba6fea4f3925156fc21d96b5cc,0,,,ensemble,1.0,0.2159313725490196,0.30661764705882355,0.06772875816993465,0.12598039215686274
ensemble_soft_performance_size5_lr_xgb_cnb_rf_ins_out_domain_Pemba_UP_size0.7,out_domain,Pemba,UP,0.37722419928825635,0.2099644128113879,"[0.32998220640569387, 0.4015124555160143]","[0.16983985765124557, 0.23843416370106763]",237,281,127.23908305168152,,48.59722900390625,78.59460496902466,3fe6da36d08bc35ba5821d99f0e3b2d11b799202ca80641eb46ac4bd,0,,,ensemble,1.0,0.32998220640569387,0.4015124555160143,0.16983985765124557,0.23843416370106763
ensemble_soft_performance_size5_lr_xgb_cnb_rf_ins_out_domain_Pemba_AP_size0.7,out_domain,Pemba,AP,0.3952702702702703,0.1750841750841751,"[0.35287162162162156, 0.44104729729729736]","[0.14015151515151517, 0.20968013468013466]",237,297,127.30294394493103,,46.502296686172485,80.78486323356628,d4e4d13974f27f135f95925e335ff32bdc43bf4ac5cce5e6ae7e48a7,0,,,ensemble,1.0,0.35287162162162156,0.44104729729729736,0.14015151515151517,0.20968013468013466
ensemble_soft_performance_size5_lr_xgb_cnb_rf_ins_out_domain_Pemba_Dar_size0.7,out_domain,Pemba,Dar,0.3869969040247677,0.14814814814814814,"[0.33941945686656727, 0.43235294117647055]","[0.12569444444444444, 0.19305555555555554]",237,324,141.62050604820251,,56.14961886405945,85.46395707130432,1e40a3b9c626ed41fb96091eb884b27356da130bf5a628cee5c98071,0,,,ensemble,1.0,0.33941945686656727,0.43235294117647055,0.12569444444444444,0.19305555555555554
ensemble_soft_performance_size5_lr_xgb_cnb_rf_ins_out_domain_Pemba_Bohol_size0.7,out_domain,Pemba,Bohol,0.40239043824701204,0.13545816733067728,"[0.35059760956175307, 0.45418326693227096]","[0.099601593625498, 0.17609561752988043]",237,251,126.39676594734192,,55.53474307060242,69.80493688583374,6f8332f9bf361da7ea07b88bddc18e5fa4b248b2e57cf4a0171cda40,0,,,ensemble,1.0,0.35059760956175307,0.45418326693227096,0.099601593625498,0.17609561752988043
ensemble_soft_performance_size5_lr_xgb_cnb_rf_ins_out_domain_UP_Pemba_size0.7,out_domain,UP,Pemba,0.5833333333333333,0.43333333333333335,"[0.46208333333333335, 0.6379166666666666]","[0.34541666666666665, 0.5333333333333333]",1124,60,304.1425290107727,,266.55272698402405,37.4924259185791,5091e3bb508038ea034f28b20fb27ea6765cd5c8e1453388c01ef716,0,,,ensemble,1.0,0.46208333333333335,0.6379166666666666,0.34541666666666665,0.5333333333333333
ensemble_soft_performance_size5_lr_xgb_cnb_rf_ins_out_domain_AP_Bohol_size0.7,out_domain,AP,Bohol,0.5139442231075697,0.2151394422310757,"[0.429183266932271, 0.5512948207171314]","[0.16982071713147412, 0.2532868525896414]",1186,251,420.7517099380493,,308.6637532711029,112.07547807693481,7d4664e5291cf8ac5c74332438f67aef4aad7eee0db2862f7f8a0c11,0,,,ensemble,1.0,0.429183266932271,0.5512948207171314,0.16982071713147412,0.2532868525896414
ensemble_soft_performance_size5_lr_xgb_cnb_rf_ins_out_domain_UP_Mexico_size0.7,out_domain,UP,Mexico,0.4934640522875816,0.20915032679738563,"[0.4375816993464052, 0.5312741873065017]","[0.18120915032679738, 0.24607843137254898]",1124,306,395.36518812179565,,266.8573999404907,127.5670280456543,b3f1bcae0f0caf413b62964fc18c056cab14f035c9567367874dc476,0,,,ensemble,1.0,0.4375816993464052,0.5312741873065017,0.18120915032679738,0.24607843137254898
ensemble_soft_performance_size5_lr_xgb_cnb_rf_ins_out_domain_UP_AP_size0.7,out_domain,UP,AP,0.7263513513513513,0.3838383838383838,"[0.6596167189917191, 0.7494087837837837]","[0.3314814814814815, 0.44814814814814813]",1124,297,392.7484321594238,,264.7796199321747,127.48219203948975,9de28bb0b45cb50a2ab952b4f64d3d823ef59c5c8663e52e0813aab1,0,,,ensemble,1.0,0.6596167189917191,0.7494087837837837,0.3314814814814815,0.44814814814814813
ensemble_soft_performance_size5_lr_xgb_cnb_rf_ins_out_domain_Dar_Pemba_size0.7,out_domain,Dar,Pemba,0.3666666666666666,0.2,"[0.22874999999999998, 0.4516666666666666]","[0.11208333333333334, 0.31666666666666665]",1293,60,357.01981115341187,,319.0040991306305,37.87070894241333,6420d3dec44dd95ef70de3fa5940b70c29fad6580dfb68a082df0e5e,0,,,ensemble,1.0,0.22874999999999998,0.4516666666666666,0.11208333333333334,0.31666666666666665
ensemble_soft_performance_size5_lr_xgb_cnb_rf_ins_out_domain_UP_Bohol_size0.7,out_domain,UP,Bohol,0.545816733067729,0.21115537848605578,"[0.4730079681274901, 0.598406374501992]","[0.16733067729083664, 0.2792828685258964]",1124,251,375.3456611633301,,271.934289932251,103.34721088409424,7d7de674e073d79d8d4ac4ae84acc03a12c19a5f76774d3e33fa9ce7,0,,,ensemble,1.0,0.4730079681274901,0.598406374501992,0.16733067729083664,0.2792828685258964
ensemble_soft_performance_size5_lr_xgb_cnb_rf_ins_out_domain_UP_Dar_size0.7,out_domain,UP,Dar,0.4489164086687306,0.17901234567901234,"[0.37168209876543207, 0.4885030864197531]","[0.14305555555555555, 0.2202932098765432]",1124,324,395.45020389556885,,266.7661666870117,128.63384008407593,3f55b59f99fdd4eb3217041ad3458592b602d111446eb9f85e017526,0,,,ensemble,1.0,0.37168209876543207,0.4885030864197531,0.14305555555555555,0.2202932098765432
ensemble_soft_performance_size5_xgb_rf_cnb_lr_ins_in_domain_Pemba_Pemba_size0.7,in_domain,Pemba,Pemba,0.9152542372881356,0.5666666666666667,"[0.7655790960451978, 0.9245762711864406]","[0.5166666666666667, 0.7016666666666665]",237,60,79.6416220664978,,46.71897315979004,32.79846978187561,6420d3dec44dd95ef70de3fa5940b70c29fad6580dfb68a082df0e5e,0,,,ensemble,1.0,0.7655790960451978,0.9245762711864406,0.5166666666666667,0.7016666666666665
ensemble_soft_performance_size5_lr_xgb_cnb_rf_ins_out_domain_Dar_Bohol_size0.7,out_domain,Dar,Bohol,0.4223107569721116,0.2151394422310757,"[0.36543824701195227, 0.4647410358565737]","[0.17709163346613546, 0.250996015936255]",1293,251,435.57940912246704,,319.01125478744507,116.26832032203674,c46d67863b5e144ba7aac4248d4179354a428b096daafe3e75122f1f,0,,,ensemble,1.0,0.36543824701195227,0.4647410358565737,0.17709163346613546,0.250996015936255
ensemble_soft_performance_size5_lr_xgb_cnb_rf_ins_out_domain_Dar_Mexico_size0.7,out_domain,Dar,Mexico,0.5032679738562091,0.1437908496732026,"[0.43790849673202614, 0.5499183006535948]","[0.10277777777777779, 0.16846405228758168]",1293,306,463.1782109737396,,326.32207798957825,136.58426308631897,98bbd54db6dfdaf38df2cbb6cbe530463573b40f062c3907dd9b5e48,0,,,ensemble,1.0,0.43790849673202614,0.5499183006535948,0.10277777777777779,0.16846405228758168
ensemble_soft_performance_size5_lr_xgb_cnb_rf_ins_out_domain_Dar_AP_size0.7,out_domain,Dar,AP,0.6666666666666666,0.21212121212121213,"[0.5595117845117845, 0.6813973063973063]","[0.17752525252525253, 0.2596801346801346]",1293,297,452.81012892723083,,321.47416496276855,131.1733319759369,b3e46dfde0c29691b5968a9adbccd417f5d5e71bdb05e6d40b2d2ec4,0,,,ensemble,1.0,0.5595117845117845,0.6813973063973063,0.17752525252525253,0.2596801346801346
ensemble_soft_performance_size5_lr_xgb_cnb_rf_ins_out_domain_Bohol_Pemba_size0.7,out_domain,Bohol,Pemba,0.3666666666666667,0.16666666666666666,"[0.25, 0.4183333333333333]","[0.1, 0.24249999999999997]",1001,60,297.4686510562897,,257.78293895721436,38.86773490905762,6f8332f9bf361da7ea07b88bddc18e5fa4b248b2e57cf4a0171cda40,0,,,ensemble,1.0,0.25,0.4183333333333333,0.1,0.24249999999999997
ensemble_soft_performance_size5_lr_xgb_cnb_rf_ins_out_domain_Dar_UP_size0.7,out_domain,Dar,UP,0.5587188612099644,0.16370106761565836,"[0.48976868327402134, 0.5749110320284697]","[0.11450177935943061, 0.22001779359430604]",1293,281,462.38478207588196,,335.2398328781128,127.13375401496887,ec14f4b1cf830c3f0cc97fc3a00694825a0dc5ab885a03a28348e77a,0,,,ensemble,1.0,0.48976868327402134,0.5749110320284697,0.11450177935943061,0.22001779359430604
ensemble_soft_performance_size5_lr_xgb_cnb_rf_ins_out_domain_Bohol_UP_size0.7,out_domain,Bohol,UP,0.46263345195729544,0.20640569395017794,"[0.39857651245551584, 0.5088967971530248]","[0.17597864768683275, 0.24199288256227758]",1001,281,371.52368998527527,,252.79782891273499,118.24623394012451,d4e4d13974f27f135f95925e335ff32bdc43bf4ac5cce5e6ae7e48a7,0,,,ensemble,1.0,0.39857651245551584,0.5088967971530248,0.17597864768683275,0.24199288256227758
ensemble_soft_performance_size5_lr_xgb_cnb_rf_ins_out_domain_Bohol_Mexico_size0.7,out_domain,Bohol,Mexico,0.6503267973856209,0.17320261437908496,"[0.5686274509803922, 0.6560457516339869]","[0.14199346405228758, 0.2076797385620915]",1001,306,375.4606771469116,,244.47980380058289,130.873615026474,a556656f16c83db04ecf858f1d6b2eba6fea4f3925156fc21d96b5cc,0,,,ensemble,1.0,0.5686274509803922,0.6560457516339869,0.14199346405228758,0.2076797385620915
ensemble_soft_performance_size5_lr_xgb_cnb_rf_ins_out_domain_Bohol_AP_size0.7,out_domain,Bohol,AP,0.5824915824915825,0.25252525252525254,"[0.5123737373737374, 0.5944444444444444]","[0.19890572390572392, 0.28619528619528617]",1001,297,377.866455078125,,251.61098384857178,126.22634410858154,3fe6da36d08bc35ba5821d99f0e3b2d11b799202ca80641eb46ac4bd,0,,,ensemble,1.0,0.5123737373737374,0.5944444444444444,0.19890572390572392,0.28619528619528617
