experiment_id,experiment_type,train_site,test_site,random_seed,csmf_accuracy,cod_accuracy,n_train,n_test,execution_time_seconds,tuning_time_seconds,training_time_seconds,inference_time_seconds,worker_id,retry_count,error,additional_metrics,model,training_fraction,csmf_accuracy_ci_lower,csmf_accuracy_ci_upper,cod_accuracy_ci_lower,cod_accuracy_ci_upper
insilico_out_domain_Pemba_Dar_seed1,out_domain,Pemba,Dar,1,0.8093645484949832,0.5246913580246914,237,324,37.538697957992554,,0.0013191699981689453,36.32750368118286,e953dc62bb3980cb1078f455bf5bfe1d5a8eae039fef148f6f0cda3e,0,,,insilico,1.0,,,,
random_forest_out_domain_UP_Pemba_seed1,out_domain,UP,Pemba,1,0.65,0.4666666666666667,1124,60,0.17002081871032715,,0.12661218643188477,0.03174281120300293,5aacf8e044573d1d45a73815dae015c20aece16419347d052d317d44,0,,,random_forest,1.0,,,,
categorical_nb_out_domain_UP_Pemba_seed1,out_domain,UP,Pemba,1,0.6666666666666666,0.45,1124,60,0.07352304458618164,,0.045613765716552734,0.008204221725463867,5aacf8e044573d1d45a73815dae015c20aece16419347d052d317d44,0,,,categorical_nb,1.0,,,,
logistic_regression_out_domain_UP_Pemba_seed1,out_domain,UP,Pemba,1,0.41666666666666663,0.3,1124,60,0.3030130863189697,,0.21697092056274414,0.0046842098236083984,e953dc62bb3980cb1078f455bf5bfe1d5a8eae039fef148f6f0cda3e,0,,,logistic_regression,1.0,,,,
insilico_out_domain_Pemba_Mexico_seed1,out_domain,Pemba,Mexico,1,0.7725752508361204,0.4673202614379085,237,306,38.948803186416626,,0.001271963119506836,38.064109086990356,85a778b8447d5b80620a6503939346ceb769c09f468640a2da03588f,0,,,insilico,1.0,,,,
insilico_out_domain_UP_Bohol_seed1,out_domain,UP,Bohol,1,0.6584362139917695,0.49800796812749004,1124,251,37.84466791152954,,0.001753091812133789,36.96333408355713,5ee3b4eec0d53c33c8e66d5340315feaf0e0d13d9ea0349c4b570113,0,,,insilico,1.0,,,,
insilico_out_domain_UP_AP_seed1,out_domain,UP,AP,1,0.8869257950530035,0.5117845117845118,1124,297,40.657999992370605,,0.0017571449279785156,39.90758800506592,86905372f006fc124707031de76bfe2556d5ef9eba29bfb579f0ab7c,0,,,insilico,1.0,,,,
insilico_out_domain_UP_Dar_seed1,out_domain,UP,Dar,1,0.6555183946488294,0.44753086419753085,1124,324,40.905576944351196,,0.0017409324645996094,38.96132779121399,92769299282fadbf69dff24a3d9a967a3c2f6e6c3de3056b2ce6706c,0,,,insilico,1.0,,,,
insilico_out_domain_UP_Pemba_seed1,out_domain,UP,Pemba,1,0.75,0.5,1124,60,8.299694061279297,,0.0018229484558105469,8.059672832489014,4dec32e67051e045701e68c30cfa9ecf14ed51d127130e2048c1ecd6,0,,,insilico,1.0,,,,
insilico_out_domain_UP_Mexico_seed1,out_domain,UP,Mexico,1,0.8695652173913044,0.5849673202614379,1124,306,25.92229700088501,,0.0017101764678955078,25.633652925491333,ca509092695a8dabc693eeba1a96494a3a9f97afc15c90668dc94de8,0,,,insilico,1.0,,,,
