experiment_id,experiment_type,train_site,test_site,csmf_accuracy,cod_accuracy,csmf_accuracy_ci,cod_accuracy_ci,n_train,n_test,execution_time_seconds,tuning_time_seconds,training_time_seconds,inference_time_seconds,worker_id,retry_count,error,model,training_fraction,csmf_accuracy_ci_lower,csmf_accuracy_ci_upper,cod_accuracy_ci_lower,cod_accuracy_ci_upper
categorical_nb_training_size_AP_AP_size0.5,training_size,AP,AP,0.45791245791245794,0.21885521885521886,"[0.3888047138047138, 0.4983164983164984]","[0.1749158249158249, 0.265993265993266]",593,297,4445.58029794693,4444.827037096024,0.041674137115478516,0.08892178535461426,77b92e4f623333e97e9173560d40cd97e807a4063223b5692b5fb57c,0,,categorical_nb,0.5,0.3888047138047138,0.4983164983164984,0.1749158249158249,0.265993265993266
xgboost_training_size_AP_AP_size1.0,training_size,AP,AP,0.8648648648648649,0.5016835016835017,"[0.7823983073983074, 0.8648648648648648]","[0.4492424242424242, 0.5438552188552188]",1186,297,3505.3341460227966,3502.8888008594513,1.615635871887207,0.129838228225708,e322f02b5ff9fe2dbec71d69666f25b6f3a0f4f4b4365801bf39c1c8,0,,xgboost,1.0,0.7823983073983074,0.8648648648648648,0.4492424242424242,0.5438552188552188
logistic_regression_out_domain_UP_Dar_size1.0,out_domain,UP,Dar,0.13622291021671817,0.018518518518518517,"[0.09567901234567903, 0.16235021786492373]","[0.006172839506172839, 0.03248456790123454]",1124,324,6212.145454883575,6196.723448038101,14.741735219955444,0.07244491577148438,56238115e88342872ff5c500fddf877795f4bc062da5361fefa4ccf0,0,,logistic_regression,1.0,0.09567901234567903,0.16235021786492373,0.006172839506172839,0.03248456790123454
xgboost_training_size_AP_AP_size0.75,training_size,AP,AP,0.8581081081081081,0.46464646464646464,"[0.7756534944034944, 0.8617313336063336]","[0.4171717171717172, 0.5135521885521885]",889,297,4457.894654035568,4456.652117967606,0.5999770164489746,0.1018209457397461,5eb30facef76a7cb294f5de120819cdb4ece80084cdd0d1bf1ec43d0,0,,xgboost,0.75,0.7756534944034944,0.8617313336063336,0.4171717171717172,0.5135521885521885
xgboost_out_domain_UP_Dar_size1.0,out_domain,UP,Dar,0.2283950617283952,0.13271604938271606,"[0.18047839506172839, 0.2594135802469136]","[0.0955246913580247, 0.16520061728395058]",1124,324,6236.956636190414,6232.48196387291,3.9488518238067627,0.19712424278259277,719429ba7a85d1993753ca2cc91167bdb1156523466d9899df0382e9,0,,xgboost,1.0,0.18047839506172839,0.2594135802469136,0.0955246913580247,0.16520061728395058
random_forest_training_size_AP_AP_size1.0,training_size,AP,AP,0.8378378378378378,0.4444444444444444,"[0.7419294294294294, 0.8381244881244881]","[0.3955387205387205, 0.4866161616161616]",1186,297,3564.7876629829407,3563.857215166092,0.18494486808776855,0.1538560390472412,ed3140f53bfedd4e87d0fbfdc770ca0cab89b875745f8c7155881c08,0,,random_forest,1.0,0.7419294294294294,0.8381244881244881,0.3955387205387205,0.4866161616161616
xgboost_out_domain_UP_AP_size1.0,out_domain,UP,AP,0.6587837837837838,0.3367003367003367,"[0.5955519926706369, 0.6959459459459459]","[0.286026936026936, 0.3957070707070707]",1124,297,6278.863219261169,6278.036513090134,0.6689600944519043,0.09007620811462402,491b78ce477cebddeefe7357f4d64c87cd592e72e405a61f54ec7ab9,0,,xgboost,1.0,0.5955519926706369,0.6959459459459459,0.286026936026936,0.3957070707070707
xgboost_out_domain_Pemba_UP_size1.0,out_domain,Pemba,UP,0.4092526690391459,0.20640569395017794,"[0.34578132943568884, 0.445017793594306]","[0.1653914590747331, 0.24928825622775794]",237,281,6287.578458786011,6286.914759874344,0.5488641262054443,0.08871293067932129,81c7192add3026f48dba6964b45281472c77812b1fa57318cf7a9b11,0,,xgboost,1.0,0.34578132943568884,0.445017793594306,0.1653914590747331,0.24928825622775794
categorical_nb_training_size_AP_AP_size0.75,training_size,AP,AP,0.5472972972972974,0.26262626262626265,"[0.48225412912912907, 0.583752218127218]","[0.19865319865319866, 0.3164983164983165]",889,297,3596.9389848709106,3595.923672914505,0.05385112762451172,0.08836793899536133,c86fd6021246a0412597cc644df25e3c6c1223130cf0d0af24df8622,0,,categorical_nb,0.75,0.48225412912912907,0.583752218127218,0.19865319865319866,0.3164983164983165
categorical_nb_out_domain_UP_Mexico_size1.0,out_domain,UP,Mexico,0.65359477124183,0.21895424836601307,"[0.5619281045751634, 0.6814542483660131]","[0.16977124183006537, 0.26143790849673204]",1124,306,6117.170792102814,6116.517999172211,0.0620570182800293,0.09558677673339844,67c7ac31be1fcda2a5533c26aabb6a4ca53922418b9edaee8cad4ef9,0,,categorical_nb,1.0,0.5619281045751634,0.6814542483660131,0.16977124183006537,0.26143790849673204
categorical_nb_out_domain_Pemba_UP_size1.0,out_domain,Pemba,UP,0.14590747330960852,0.0498220640569395,"[0.09946619217081837, 0.1833629893238433]","[0.02491103202846975, 0.08185053380782918]",237,281,6319.361855983734,6319.197432279587,0.021789073944091797,0.0867619514465332,bdb2255f5cd450b08731960240b505e24935976de00606be51c26e4d,0,,categorical_nb,1.0,0.09946619217081837,0.1833629893238433,0.02491103202846975,0.08185053380782918
xgboost_out_domain_UP_Mexico_size1.0,out_domain,UP,Mexico,0.6601307189542482,0.24183006535947713,"[0.5784313725490196, 0.6814542483660131]","[0.19934640522875818, 0.28447712418300647]",1124,306,6308.273676156998,6304.6610288619995,2.8685710430145264,0.15588712692260742,59e57546a4d21581ac7a2a441f76aa6053364ddbfe35143a910b736e,0,,xgboost,1.0,0.5784313725490196,0.6814542483660131,0.19934640522875818,0.28447712418300647
xgboost_training_size_AP_AP_size0.25,training_size,AP,AP,0.8074324324324325,0.38047138047138046,"[0.7086700336700338, 0.8277027027027027]","[0.3349326599326599, 0.4311447811447811]",296,297,6090.960872888565,6089.766501903534,1.0642118453979492,0.11467695236206055,e81e92d3c28a1be1f3d6b74e70860ab7c29d7bb3906bdd0b8e151148,0,,xgboost,0.25,0.7086700336700338,0.8277027027027027,0.3349326599326599,0.4311447811447811
logistic_regression_out_domain_UP_AP_size1.0,out_domain,UP,AP,0.06756756756756754,0.04040404040404041,"[0.03870205432705441, 0.09298986486486492]","[0.020202020202020204, 0.062373737373737345]",1124,297,6326.333682060242,6322.282474994659,3.9267797470092773,0.07325005531311035,4f7032bbf8f6733a3ed4a5591a4323ca283653741ee2e5590562ae62,0,,logistic_regression,1.0,0.03870205432705441,0.09298986486486492,0.020202020202020204,0.062373737373737345
categorical_nb_out_domain_UP_Dar_size1.0,out_domain,UP,Dar,0.43518518518518523,0.1388888888888889,"[0.3749228395061729, 0.4831018518518518]","[0.10169753086419754, 0.1697530864197531]",1124,324,6334.785727024078,6333.906410217285,0.06580591201782227,0.1367502212524414,3a56c9384eea62fd6c15268cf0772bd23c835147817ea11ff3f10e84,0,,categorical_nb,1.0,0.3749228395061729,0.4831018518518518,0.10169753086419754,0.1697530864197531
xgboost_out_domain_UP_Pemba_size1.0,out_domain,UP,Pemba,0.46666666666666656,0.38333333333333336,"[0.3237500000000001, 0.5833333333333333]","[0.25708333333333344, 0.5254166666666665]",1124,60,6158.7906148433685,6155.273463010788,2.5509397983551025,0.07155585289001465,83d52895d346ccf991e265cf828673b3a06d6ac3d72acffecf9b5cd8,0,,xgboost,1.0,0.3237500000000001,0.5833333333333333,0.25708333333333344,0.5254166666666665
logistic_regression_out_domain_UP_Pemba_size1.0,out_domain,UP,Pemba,0.3666666666666667,0.23333333333333334,"[0.24125000000000002, 0.4666666666666666]","[0.12458333333333338, 0.3420833333333332]",1124,60,6158.934821128845,6128.664292812347,29.67165493965149,0.059266090393066406,e803d53e74b892f6e4e1f2418ef6cc44a57e86561cec0a9f5497c7de,0,,logistic_regression,1.0,0.24125000000000002,0.4666666666666666,0.12458333333333338,0.3420833333333332
